dSFMT-216091:1009-15-3-1-16:ffffffffffebffbe-dfbbf7fb9ffdffab
init_by_array
generated randoms [1, 2)
1.442450468463833 1.097808097904368 1.325511143022819 1.457069709353148 
1.895243981075060 1.824056048918877 1.202860293070765 1.007299163376567 
1.429827690422367 1.677703029865912 1.108752696838309 1.436719415648863 
1.952207706028463 1.900833942588710 1.327130314634890 1.171579004654411 
1.241409776122674 1.043158869319608 1.203734103057085 1.718756383297540 
1.312398647302982 1.557556751362395 1.404858787770097 1.738850775763845 
1.005647447275650 1.176944591948807 1.484988763733228 1.366208715930471 
1.255187027716346 1.174676444262872 1.070890825805617 1.967317846797404 
1.465313313532308 1.504610831711923 1.894577002951692 1.739790359641653 
1.319425342067677 1.813311498754343 1.950906691905266 1.899541551928741 
1.901274478760053 1.304852389869639 1.276916013141679 1.110677270058438 
1.908463107919565 1.467075502933489 1.827496925454600 1.376006311538389 
1.425794246507859 1.275885830773463 1.840767570721086 1.623335003730051 
1.423591218840503 1.084050863568918 1.224352992713830 1.272717905105508 
1.235781752899547 1.358132924884981 1.919874042535310 1.941206047782973 
1.426558610821991 1.171587844273690 1.592542394700762 1.596825517639880 
1.312019823729259 1.758185959934455 1.080586634035897 1.364777815043470 
1.010510988913845 1.226341297505084 1.465770264165075 1.026092070156930 
1.224122752487214 1.635977338583621 1.939209812276959 1.745668132839112 
1.375635791029667 1.157240730626641 1.179730299850519 1.654165516486607 
1.849622387367642 1.641545809224285 1.572737308516647 1.660831191521638 
1.276121784916398 1.288123387602566 1.034526582781895 1.068750189362394 
1.983476308177011 1.103620790016076 1.241353991744977 1.697178436121047 
1.886869396465371 1.724320046668042 1.890318605582862 1.800570342460233 
1.177672397558918 1.159378246680219 1.498626672192193 1.730077640520606 
1.919427736038614 1.306123914356164 1.713864700472535 1.570409408874213 
1.334571659631962 1.284443863128882 1.626327227622235 1.285567970621555 
1.179230076507278 1.905347725630502 1.363624519393174 1.569015901697319 
1.671127185938501 1.306995712537602 1.459860665961993 1.344063252153476 
1.249867197715555 1.642352172381621 1.082083331050746 1.518642949290878 
1.854601216551277 1.244090674947870 1.542309414740308 1.435085533904890 
1.448136319469937 1.727308469104492 1.743243747885868 1.583979130355638 
1.480595860033535 1.439942067655409 1.708702711910118 1.556153991895080 
1.219904935413360 1.202333524834594 1.752784471114805 1.640583564085695 
1.391148892460486 1.504503098260332 1.665154696104702 1.103448435202206 
1.356996200155667 1.379251601071509 1.878696647911792 1.566854561127822 
1.025381237556379 1.640772645104815 1.866120141190155 1.476367556888065 
1.528608380313338 1.372885271394894 1.574928079508601 1.006532159963293 
1.305126027992715 1.838508398654561 1.643478025692338 1.513313173837307 
1.872904382771317 1.727911127009204 1.582420301976481 1.252089035079978 
1.257740468871386 1.178134207981935 1.619283540742422 1.073866775056984 
1.668849834083366 1.578992516927475 1.960769683869914 1.823252778171114 
1.124647278567345 1.191258801989190 1.936842049397958 1.644691989805168 
1.847853058566467 1.003731560879338 1.793001436923214 1.244230442378135 
1.796853198932715 1.080581934893116 1.611819921368299 1.703213361504393 
1.962541833914661 1.489261105770727 1.657468155290367 1.214267096902990 
1.884582962928298 1.812855380070684 1.459752923360349 1.454200599514682 
1.270931506443472 1.430471948836182 1.643406470223734 1.316588093070879 
1.883875558524528 1.678149882164695 1.909982149379453 1.675768026876801 
1.465519553069532 1.660750693586363 1.093367834136548 1.414145285155553 
1.424574955490727 1.678936237517745 1.662423740899842 1.978614472826634 
1.007320627039135 1.249052903611339 1.631896203212851 1.623977594602793 
1.297462220092807 1.191445531560317 1.853076848439433 1.298038995375921 
1.217286199709475 1.753216439395718 1.941834851493166 1.338279681596868 
1.069800412105803 1.260589648849658 1.154191741440752 1.874182489546621 
1.497340619011880 1.231785465636301 1.482981565775957 1.382430839097540 
1.815698844850282 1.425640426063423 1.063564685541458 1.021027926644929 
1.183819420213313 1.765395987652173 1.122905835124250 1.622703554479088 
1.162156018471409 1.556879043617442 1.779869502602452 1.614853285031061 
1.034733083422213 1.379948457543375 1.686284374939014 1.584403296252330 
1.135296355624014 1.927268673096997 1.752031919886770 1.044577527752204 
1.420985779423150 1.574378465856373 1.181033376804826 1.828532970662768 
1.303885755198093 1.762566917763999 1.816604606271842 1.490336142258296 
1.083571958663293 1.718944451088010 1.915339410797199 1.479133076170255 
1.845273018081463 1.671455168122679 1.975945303093810 1.287242228144287 
1.311280354499667 1.447496540672495 1.619446775654745 1.717744565156473 
1.246530616443331 1.973827119244410 1.303096361922967 1.377004724508161 
1.892641113385324 1.872426213903540 1.963798661898396 1.962457651308678 
1.901455938442209 1.148081089047517 1.460475356923239 1.106227805000871 
1.431653941347488 1.650568069936663 1.252776435330736 1.581499557496854 
