dSFMT-132049:695-15-5-4-8:dffffffedf53ffff-ffffeffffbd35ffe
generated randoms [1, 2)
1.240786216121365 1.347671533389844 1.609431945862614 1.818336875195132 
1.841341494696919 1.112099442816254 1.418581244328686 1.727555398132252 
1.791657058624414 1.448707288753546 1.875748809873433 1.279555707288646 
1.027233197661306 1.742708935692054 1.568639860254585 1.882594481561167 
1.712054667790698 1.164350797652498 1.327660356374716 1.118747819973691 
1.453994930380138 1.936866581264610 1.500131845955965 1.573977930740173 
1.586588978207069 1.444744662623973 1.804733663839194 1.690997153899501 
1.997230965703541 1.679078989777176 1.157718888256696 1.581857127166805 
1.786522458245064 1.732509153366519 1.614379816724759 1.360157346119315 
1.584304739938786 1.290967940925910 1.803023914338665 1.166829318447769 
1.882260940374840 1.668388525121759 1.296907935368657 1.190360713203013 
1.440342366625327 1.191337778244094 1.731297904239605 1.509980034875874 
1.595181218945090 1.074596535352064 1.610028079523617 1.586231430720153 
1.796544294280728 1.120083505210456 1.529992790055928 1.414708162122975 
1.574919845173674 1.103742863161387 1.207520414508866 1.776446158598790 
1.422513398194149 1.689446885445082 1.193706743540929 1.581438437788768 
1.951650436700564 1.948819521521600 1.181140813692449 1.306429364149664 
1.638673881152393 1.847510108089631 1.122823172175988 1.934367595902642 
1.334308517467522 1.097603860481102 1.956659806404727 1.023512892924480 
1.196085212569186 1.715791705250468 1.351952429648441 1.991463754807771 
1.133458013243523 1.915371926818404 1.165736634315538 1.575173388886349 
1.853487112009255 1.660598472861345 1.272597488650447 1.117876371459052 
1.005240520841750 1.812421442976473 1.513934891837483 1.120332887954491 
1.228282684151649 1.552791447363313 1.788769916921823 1.815586141088400 
1.127247697208892 1.297782916647482 1.084424203620153 1.640218643736377 
1.886137409714316 1.056068901774966 1.262461625313023 1.302562073729486 
1.670586898696476 1.266129480330503 1.295369066348352 1.913806898408008 
1.976321005084993 1.161160227769259 1.504818160060031 1.522926436306296 
1.728867961289615 1.387033693995171 1.663945676184065 1.505943959943081 
1.795757950865452 1.253937200998595 1.835142211375417 1.976210057179307 
1.275544988932769 1.761685945673724 1.737106733209709 1.680392165112853 
1.836973260413477 1.283811756843138 1.483732247260567 1.625472580078080 
1.379710329741201 1.589491134678637 1.954031355115655 1.624856953574900 
1.796030657248596 1.408278342147447 1.834589383424109 1.803545474885423 
1.356637867626836 1.774142450030258 1.011956395069368 1.869158834572733 
1.320432125728932 1.897345450425812 1.770848725957326 1.598327917526360 
1.888406801827715 1.581880661686335 1.040127372625552 1.223865556328771 
1.724482113317174 1.804807080698543 1.255837417624518 1.604095470924431 
1.853712789622750 1.111628060852902 1.944411905103543 1.154118239957246 
1.613297702248713 1.298132864535666 1.485244971099466 1.366830946738195 
1.928591541286698 1.713659947845659 1.524233626307971 1.056841534800342 
1.679969599364278 1.887881227175812 1.817764789964886 1.614065310373154 
1.589558909136299 1.369143925688571 1.283994424089937 1.587361165784290 
1.517295452803662 1.038726676893958 1.724752496212899 1.864661230644922 
1.520958262335654 1.517545893345118 1.530078452822991 1.745365957163371 
1.304189689061896 1.625720797145437 1.568130725204780 1.044967278147140 
1.990362424915870 1.521740919710963 1.127499610711933 1.726349036630217 
1.612849029810863 1.492313174804244 1.942378514009496 1.960524809244143 
1.993242530307360 1.584794764968858 1.554497641960676 1.988671427953702 
