dSFMT-11213:42-37-3-7-16:ffdbfdbfdfbb7ffe-fbf7ff7ffbef3df7
generated randoms [1, 2)
1.052618684753761 1.839044593720330 1.521696392492255 1.231090805609236 
1.403725080674842 1.489451928137466 1.437457197788952 1.232671289743026 
1.631780017136274 1.005540405255487 1.023667957707457 1.724588687042713 
1.479093175478183 1.804199784800703 1.131531441617550 1.507248056884892 
1.038765006559073 1.233834134641747 1.020806254987758 1.782685650422070 
1.528704878223176 1.136888583412306 1.317454523355969 1.670515451560453 
1.857182880379573 1.030452585012940 1.460796355433366 1.054962215349831 
1.535046739663272 1.478149437345708 1.153713878152333 1.114829026284545 
1.829757940387581 1.724953460214019 1.562615373071375 1.253299869000909 
1.991666577118047 1.868252887451483 1.412218895628512 1.838491937171702 
1.515072456933145 1.080740150477135 1.464887724551355 1.998584108050359 
1.182198009526285 1.264806571738698 1.251839840221459 1.615087538966740 
1.646504200104808 1.993023697632021 1.121508996490130 1.828024308286918 
1.508311700115220 1.257442926404486 1.256365729574773 1.531391579798851 
1.504750231707505 1.170998920426991 1.227520518958153 1.363868839836882 
1.195646106178590 1.291523213951201 1.277588138006009 1.400356743236173 
1.328432545758136 1.365947385466344 1.403269013553612 1.045968510419090 
1.421164267738755 1.189069817411460 1.624316204962699 1.640863191024335 
1.845199283111013 1.504760133926293 1.523976003843935 1.363775467219762 
1.108959115048153 1.322926715476666 1.887570229658333 1.325001530072659 
1.403095921509369 1.378626726361408 1.614668829560945 1.339721332820326 
1.629775213497502 1.050776667841905 1.797816295881129 1.455495225415750 
1.037463798573878 1.416929686906317 1.775379800860280 1.468730897464019 
1.446595639200280 1.486333557578921 1.862766791616813 1.740939679617434 
1.436898198585280 1.616661646256853 1.500517010235334 1.185968243893628 
1.674268801145272 1.529761358404378 1.875779426816864 1.548258064633102 
1.547795864823283 1.386493582320716 1.425306004639340 1.006129425519120 
1.554036789741329 1.076907573218380 1.147390862540522 1.137120565235742 
1.733407870284029 1.578203442131945 1.833469755156754 1.099191454118401 
1.608009865342618 1.318071142974334 1.305961472247024 1.875204543963078 
1.909635656115090 1.623210667765303 1.715140956794585 1.174602387051283 
1.033193180337119 1.825152104826469 1.751766892239332 1.610503892796189 
1.774513144583903 1.175551261309052 1.426349235825476 1.984805719804805 
1.102410645785135 1.729875051529875 1.398252810904744 1.354621419970116 
1.741305791372415 1.953879485908479 1.390845916313387 1.139186843851069 
1.023181131830157 1.660677838176038 1.380958632587640 1.247822232614200 
1.841707362622007 1.371147367003023 1.424728724734495 1.304720448515825 
1.411351229237995 1.110450950461893 1.007153562336681 1.973566887121086 
1.466463388280363 1.366072381833338 1.035206883299050 1.616311140274964 
1.853187631415645 1.192870520447698 1.412552592146513 1.124601373544028 
1.053465987755461 1.856278251274412 1.871637565500146 1.118555797006080 
1.461814001953303 1.065261610211652 1.485391410065527 1.241085841811559 
1.403259647073880 1.441956379796331 1.674227939721869 1.862328518646146 
1.189819555314578 1.791477635490702 1.065595923681566 1.955297122542815 
1.252720917000357 1.049471481621012 1.254811537404594 1.367220360320522 
1.819473690613133 1.772990615979645 1.817944573987903 1.111101778002400 
1.039845808685854 1.345799158420482 1.435192667523872 1.742323871570437 
1.964233706279178 1.179159551619387 1.039980024472589 1.169203646323967 
1.278341075149553 1.274471521599430 1.993364487402656 1.003338319795382 
1.784954078147211 1.570308999507114 1.168723038545248 1.568445361471571 
1.383714983861532 1.759892417454767 1.031916379690420 1.176627840410405 
1.335821779497032 1.300543121662878 1.070051583511189 1.748439760076400 
1.451652692404685 1.314450510902136 1.038642032499746 1.453870324225282 
1.028883340234880 1.051482986460591 1.913025883258610 1.045314556961841 
1.192135385016296 1.073752093512978 1.310646062665723 1.666923176047638 
1.526373600555568 1.597407730163104 1.652934817572941 1.301036209673139 
1.945230891796085 1.239924148951932 1.051864263844371 1.082001414073302 
1.114821230906769 1.956568762642158 1.148691125226643 1.325470600969394 
1.103912135304459 1.812817981622654 1.256354564028261 1.067629393539529 
1.954368983485752 1.466952361641147 1.991114327935023 1.003561601899605 
1.930800101470243 1.398967471528323 1.990180709857526 1.589925181263506 
1.854240173121622 1.574193304160054 1.052866154362122 1.530625638046838 
1.313600371267702 1.841168190707531 1.989782233219608 1.933353427642379 
1.245808037247074 1.082437869221004 1.693950581073346 1.873768260408446 
1.737578004198810 1.586971468838486 1.902243228162132 1.371795343953186 
1.187216540134549 1.304710459874222 1.053590912899987 1.214024577644395 
1.608927418749234 1.016977361312242 1.271033967403511 1.961298421344955 
1.474776389511559 1.160461353959577 1.883318296246227 1.468818699615698 
1.010368230258400 1.557553787863959 1.283580785172918 1.498543588585841 
1.389135425865106 1.305503062966817 1.989038269538193 1.012086741227668 
1.538337630444893 1.797641274818003 1.071593901014138 1.800168778095557 
1.695126956318519 1.176822353056097 1.140248150989726 1.302475847377134 
1.716689227001512 1.511028166720298 1.487715436012742 1.241940481759173 
1.325210735329422 1.377695515666716 1.662792036342303 1.698883109193266 
1.994812808806234 1.838113714048665 1.803405791482539 1.897643929814275 
1.705568608991182 1.803925798092391 1.086183463598301 1.097893052710509 
1.375057818344554 1.731310331973235 1.778861093876252 1.412487267034195 
1.992663726043029 1.353914073731940 1.150840386247648 1.143531053403211 
1.661139478199043 1.708564831675665 1.115775002122827 1.521855898179217 
1.316240843282474 1.712414024430638 1.722768845386313 1.830315367408775 
1.388220365689286 1.033915404322036 1.061169345050694 1.769131175911370 
