dSFMT-19937:36-29-1-7-16:57fbfffdffff575f-ffff6febffffffee
generated randoms [1, 2)
1.461645975459199 1.293092195829083 1.861767585632313 1.035470268378056 
1.921268148324709 1.778537254127501 1.326609581820893 1.988842319423699 
1.178029049104584 1.779101238611064 1.259832534901200 1.761929645630467 
1.174586272197652 1.763627879646718 1.227512865339980 1.557549121772537 
1.666834223386833 1.942066596270937 1.022135028623186 1.537784573749008 
1.343367771796470 1.871060397625474 1.700425565951458 1.317291411433908 
1.672473008404334 1.626097447360594 1.576319500730201 1.442827996404315 
1.187282619760730 1.968058185223260 1.624224759673020 1.362604050137360 
1.487233900926817 1.873546807732945 1.549425649916611 1.357534717266534 
1.019006860427860 1.058159086386815 1.155289103467303 1.207779035746931 
1.739846678728063 1.156086792507656 1.247552389751787 1.013457808322751 
1.679098092478851 1.513054390827698 1.155361897354504 1.582880568892147 
1.281002085508147 1.071450680723612 1.623458963968192 1.536229505627883 
1.666997566252900 1.032109551192392 1.220270437250627 1.560699023387795 
1.769569255665220 1.109195155844026 1.234508913631170 1.947256084891672 
1.574552516444104 1.867950343763587 1.233076587123259 1.016433146107454 
1.159965265271466 1.642735731230112 1.894768549663919 1.100494129351333 
1.164642428251585 1.445607681010637 1.997072895548453 1.699189829358399 
1.823567631352674 1.138828332202240 1.077791581657024 1.467792412166709 
1.200050480511734 1.759233596837473 1.393452063967582 1.437095524568155 
1.453230334551388 1.464697479534591 1.061333906024167 1.659325738874257 
1.675232350556882 1.489415484687117 1.008047591026871 1.206630352152338 
1.886509292331734 1.434005111560690 1.915930383542960 1.575114439758533 
1.564949687008307 1.266486445928318 1.195721948020717 1.626358213759361 
1.115964220518277 1.325875277269182 1.962999686817999 1.353179236301370 
1.316862557233988 1.102971277530084 1.861390696843840 1.317701136380402 
1.989623231761386 1.058125345077865 1.959476251199599 1.150326353816751 
1.362533579251938 1.729871132835868 1.621011553910108 1.410783895164524 
1.690788682655114 1.835797745018170 1.524468145253475 1.405561229081683 
1.169118468870181 1.900432429125330 1.623671378592420 1.327554886717792 
1.297025892458058 1.864341093157065 1.118215790503504 1.741672987522912 
1.134656390317136 1.690201804163612 1.339377431729262 1.684431576517503 
1.758835245578502 1.811268286419902 1.054093912354715 1.044826536363527 
1.648328626294770 1.970049794967589 1.438199519496978 1.445325791030565 
1.191238125847483 1.469224069238622 1.119837803018132 1.449612447738487 
1.690760752192040 1.121699290240591 1.144494606980641 1.281268504155055 
1.238207027440006 1.933641341828349 1.801726404437355 1.485607037644484 
1.905706395319786 1.955224695216238 1.883550028299794 1.291232987442196 
1.947604732125672 1.947553170319427 1.886961491167449 1.725616282865014 
1.946799661996308 1.830849496548911 1.644565600451260 1.827037773113467 
1.703670909671473 1.962278690786332 1.664594110158099 1.190952500392817 
1.961954713053400 1.074185720882761 1.716982750712795 1.685929455807160 
1.308756005533184 1.884411350888070 1.246855873708694 1.368394116810352 
1.450124010976017 1.352175442442306 1.609962879606408 1.635613988106033 
1.587224419999609 1.740778001006770 1.256794354165693 1.933302372100371 
1.106437624521714 1.497373750884116 1.233550791943546 1.926751841613241 
1.439889147055655 1.765314707395150 1.205137872005751 1.890057559707178 
1.981497686768594 1.672481190611046 1.683474455116381 1.498221258554085 
1.971655601524031 1.946834034012983 1.507529452043149 1.867388383105710 
1.257982020558157 1.488696813349693 1.093402646330047 1.149410374025835 
1.598235343050995 1.408135807972060 1.117545267550041 1.452467150175323 
1.038505434713938 1.297561233876280 1.460620437742797 1.747774874905661 
1.400733396775832 1.479322890967470 1.836826080516685 1.073651340061952 
1.784538781223845 1.995806096060347 1.698111070155739 1.863237629521701 
1.976596372500207 1.032057587159371 1.562482084248705 1.711768375545868 
1.425378416549040 1.720174488874705 1.055707729832387 1.615129568335300 
1.006134355371326 1.431116864195253 1.965944874144387 1.412265098783190 
1.645775538994512 1.205387677796527 1.308369577757235 1.900560843826659 
1.671094234132174 1.453262647617775 1.556508118793971 1.632848295009304 
1.607617601206896 1.186172354084266 1.083592303863941 1.046045888776048 
1.103022680163375 1.604627709282955 1.043080720016631 1.260384050689742 
1.494782227774401 1.782145217586838 1.775420314919317 1.475493077304661 
1.983752380648123 1.834710762548905 1.905130806209811 1.673335771693299 
1.638311504011404 1.806604089705676 1.882104270268104 1.246402265571329 
1.995940683208365 1.839421258919695 1.450235221985302 1.724250398002380 
1.851278957491846 1.058215286536628 1.035707204154539 1.822662715221311 
1.760470376791854 1.796515926050756 1.316404206061000 1.492953096914690 
1.744977067401482 1.091883532999518 1.077174051197518 1.593018497832310 
1.332784448064518 1.987559718166531 1.236372693381684 1.889539025720299 
1.656942412869278 1.396947508582674 1.057908555880700 1.775769428799095 
1.627033919482772 1.450850065594345 1.357842646463271 1.496789735868411 
1.292089539210340 1.491014103175838 1.536794135970017 1.950423890948685 
1.190596156597643 1.472338116665209 1.822239628697147 1.503249053781067 
1.972642589092148 1.476781480678024 1.338724783824423 1.303186683539715 
1.386463831259129 1.610308741765240 1.173120470126358 1.173223669909328 
1.360836554305454 1.886857554522097 1.892823337732295 1.625159702262740 
1.211345270993961 1.369465033249006 1.817962986551623 1.750096276544238 
1.909030722128478 1.079808050041699 1.204288408624328 1.365455531975354 
1.792564813553754 1.259596644608812 1.007378573674613 1.168125488254650 
1.817179589710004 1.794529112244198 1.140933753996419 1.378167786674315 
1.441945151096744 1.218519151611324 1.564086427231469 1.336474484639979 
1.594825404555869 1.322029320430427 1.812471411375799 1.236828019588782 
1.768225158319796 1.155262680650822 1.038233906523940 1.114165201174565 
1.092966450492267 1.671454112534085 1.781431627254948 1.087086814226508 
1.191953763118871 1.971962788049907 1.090311288483792 1.244764791864942 
1.957213882423699 1.967457906021395 1.180618926699906 1.982364007635082 
1.097591447082864 1.704317905167519 1.318747253518637 1.920767304603644 
1.167798245563946 1.301559602679047 1.800042594060612 1.574871348252882 
1.750378937086014 1.312867818597558 1.057580628772755 1.216548184584439 
1.988585944487621 1.952308718795664 1.782827742304356 1.008518834981590 
1.825898095039846 1.467070214280480 1.727151792953293 1.326582465529260 
1.051526644292389 1.384857464703847 1.728799753457417 1.659546775134853 
1.400150861037221 1.287794960033525 1.151108564729041 1.398061133039025 
1.267621015970037 1.928177128063626 1.758904678878940 1.145844365081844 
1.875605936756503 1.130182588660574 1.687825970425290 1.455960781223439 
1.951699812059562 1.790026553817059 1.999227786541977 1.041079218832173 
1.930978490748630 1.458837564217311 1.530368786660934 1.178335812391685 
1.029604163120752 1.284076737284335 1.014598442284264 1.097785870456919 
