dSFMT-1279:5-33-1-4-8:fbaffbde7bffef7f-f7ffbcbff5ffffff
generated randoms [1, 2)
1.532288085154719 1.947450333464394 1.366052991248537 1.515614769421875 
1.009156151422797 1.295748980680018 1.747499400527088 1.826510223557833 
1.851501830910790 1.192170628676051 1.851489505476663 1.703185329224401 
1.435132560135228 1.831879703571359 1.046853945240255 1.268454257874294 
1.395121062759535 1.352448129690893 1.716977718756553 1.155603059475603 
1.894651668611648 1.771400591667682 1.137853244967471 1.895749424584614 
1.323439670944906 1.556266201002426 1.736415796399832 1.523193810978369 
1.770189067007913 1.839801909032907 1.161281516119663 1.251605103516191 
1.928748204405420 1.808898489949181 1.228384870886534 1.562519263132728 
1.499536370171145 1.042091300624255 1.138631836357076 1.898321095631188 
1.796567341636060 1.061594219561592 1.841674365188196 1.022722731107153 
1.494834374882573 1.154758490623017 1.476518121766276 1.690844446173690 
1.943751478771089 1.411048289511438 1.359322726197888 1.888433607558927 
1.625311329149937 1.648464686834730 1.984360088157140 1.421612716417805 
1.908619249188448 1.418133724143804 1.355131289828077 1.975688793888135 
1.801925827184817 1.283945150456423 1.346565765135786 1.852542502826355 
1.523527899699121 1.325702064813310 1.554175674089599 1.868648868699571 
1.304541720687611 1.517293786171708 1.291073204420226 1.502125568224479 
1.390953402987839 1.935478207845139 1.087173461896521 1.895172469655312 
1.121439650052365 1.542039829222840 1.135478516768549 1.071651975823281 
1.241580725102922 1.131204210317358 1.169170896381026 1.143824877163074 
1.628816774910409 1.570504959741128 1.296554930687467 1.297344188403684 
1.236499783415470 1.543326167541964 1.385859806532402 1.976698718389090 
1.215016699512228 1.727849377852026 1.791494628493302 1.946177632535593 
1.826302765132928 1.813027397045085 1.247274837817683 1.656257879907006 
1.382186104265283 1.897643272724106 1.512180395269694 1.767820787365341 
1.112668819440731 1.783646066834673 1.467610105261883 1.178722886044420 
1.144908443026294 1.397084129903848 1.085672592182091 1.863190430376752 
1.591824805746136 1.006570128291833 1.884174734540007 1.818319745708640 
1.456550082332032 1.617463095192162 1.151635511823934 1.597296032164124 
1.899205616207496 1.473403406796022 1.174926097043848 1.614994508284624 
1.524904104759121 1.653220231461269 1.991957899079302 1.731420057559349 
1.969183443165961 1.544862129530124 1.100388100084440 1.185141270835162 
1.218715419357852 1.544748053974270 1.467317290109386 1.315897078247984 
1.551334150150116 1.570453227032917 1.344660692392437 1.911642425168310 
1.672778828353886 1.929805809498093 1.271981985973855 1.097444946656093 
1.710971940839126 1.686583598756245 1.114582099716110 1.931927476438711 
1.553694792291040 1.814450632507428 1.961847551009769 1.939859051358495 
1.947312926076430 1.060750623868366 1.241800053326072 1.927245419325608 
1.940310963614380 1.625757227221001 1.748867710422027 1.858222416886735 
1.073588051367256 1.298749117204805 1.956514863511364 1.045932302828540 
1.145247677997549 1.364879558640251 1.498228497405383 1.158936525284875 
1.234531136767748 1.049906702172487 1.789871581332289 1.028844659205147 
1.579327619960087 1.650404419683263 1.704355272629799 1.458321437241190 
1.825352034156307 1.278861162062198 1.620907096959734 1.981666333023270 
1.635860355728855 1.807948039138699 1.898525435055241 1.660970757196577 
1.540816709529551 1.445362815345724 1.323703003553055 1.006828307663640 
1.684449130609170 1.082110457075075 1.975011719162267 1.719449348451739 
1.958067058183186 1.957353826367239 1.282349243023118 1.235723682732494 
1.458090747410573 1.646822824927218 1.212378437089961 1.092310447402786 
1.493582406926402 1.759340122106799 1.371874871124818 1.559216697519483 
1.756842023141878 1.984406295102556 1.631069227478171 1.165152332956119 
1.815439035645434 1.265218706273832 1.117713482109627 1.929520499760059 
1.948573813727789 1.990921992863561 1.562425389386790 1.155184532635051 
1.321066483927424 1.636725281335170 1.400003806186230 1.801353057159527 
1.701068507585359 1.318339968773920 1.649898242061556 1.708279781302977 
1.227926435770704 1.978026897209463 1.290131376588851 1.768485504295136 
1.087171659987733 1.171196599923022 1.451211505149805 1.858273607411247 
1.376320571856130 1.392215177971733 1.618940037776315 1.767964948266677 
1.250654481901386 1.325059485619881 1.183345378740685 1.666817759285880 
