generated randoms [0,1)
0.22481278193608878000 0.40117651174654734000 0.85607329860889414000 
0.15964427542739767000 0.89080055870166430000 0.49104726252786879000 
0.99060998135886091000 0.51167391385008898000 0.49203964224680230000 
0.52356676868150198000 0.99122031492138873000 0.73799454470680881000 
0.46928624953804920000 0.53487289873125698000 0.10124117161041135000 
0.75998085003080385000 0.49777807331490798000 0.53616811368766282000 
0.02859365721815088100 0.26522847422345852000 0.00425619181629732780 
0.93990190769616011000 0.05259119319570571000 0.81592646160603644000 
0.40253756882409264000 0.18115166361721147000 0.14612795804043266000 
0.25405146260975831000 0.69512712711770663000 0.98916481950553026000 
0.03267775444205733800 0.16679628011122816000 0.48681697266661650000 
0.37761953326532938000 0.79834047981289324000 0.92302546655880535000 
0.94814580522923486000 0.65699370273891677000 0.31957869283490359000 
0.20300161675293471000 0.68420875439079332000 0.21755955648134462000 
0.69120138418927390000 0.04499463978503048800 0.88717773781521481000 
0.40816659217813722000 0.41247285410968271000 0.03335321782132005800 
0.20638529494687563000 0.09822379118805479900 0.98337977685516997000 
0.36566084866592652000 0.24933360793103176000 0.05558807450148894900 
0.20370053127541965000 0.53449051494944699000 0.84479275121575292000 
0.13992247266070623000 0.66709339199080797000 0.73344891572131687000 
0.66099816948239054000 0.97054309230709701000 0.54825160911559778000 
0.73932410914137625000 0.62619911606838286000 0.22409065268565165000 
0.85949045790597056000 0.02180913183778643300 0.14835322746004920000 
0.49947852820944849000 0.37995215867558851000 0.45914763749930199000 
0.85370596526106701000 0.18762846482441398000 0.80554232876468967000 
0.80805029646388826000 0.41359458329541243000 0.57082074784608672000 
0.45057422892763288000 0.70936316461188409000 0.05974533214157640200 
0.42496087529950177000 0.92681425952845253000 0.61503005606825933000 
0.30579804980186531000 0.95129065106700805000 0.30795067784217611000 
0.48197524889622723000 0.28120116918151528000 0.20019416120891687000 
0.63717280207872529000 0.84908083523727762000 0.74053620621987881000 
0.28050457346682478000 0.83991538412446087000 0.24829958709773292000 
0.75022879829127831000 0.61377408667000610000 0.89517371411114866000 
0.93243879174045530000 0.17617539454772846000 0.83727721734329941000 
0.61015591245543321000 0.27396319674617464000 0.02614955065364776800 
0.24615528874029202000 0.80678728677848688000 0.55289164960654991000 
0.22111338004060888000 0.00692178889780015180 0.30313732934496085000 
0.04495312735421475000 0.14340783006899382000 0.02640906366199424800 
0.49010644833797135000 0.67571460747035816000 0.43318427977157992000 
0.84327106814541519000 0.47057625844940243000 0.38964703669134160000 
0.48683563535087893000 0.46217967067131527000 0.99969648287194723000 
0.44804088167417055000 0.25907150652585309000 0.45889257750129886000 
0.58641848050531564000 0.74273209647708893000 0.93751860263811082000 
0.32702978788473280000 0.96192008943771157000 0.22857783637497064000 
0.31236437548976981000 0.05529639151393284100 0.24409626368810011000 
0.19383757943807534000 0.41293440187175223000 0.21109629276084152000 
0.73448774945640150000 0.25802219339213628000 0.28672343325877381000 
0.22526301989894582000 0.61214977752183231000 0.03722755083661089000 
0.80499397480676582000 0.63340977044235891000 0.11012074070411160000 
0.41544479427932113000 0.28210568382582912000 0.38308640806682370000 
0.40967726579568375000 0.89009523460333750000 0.18150427106199274000 
0.95492752394141767000 0.85475587981704315000 0.16489710535959334000 
0.55970842718260272000 0.80927852819208379000 0.57974539383385126000 
0.86290080170606820000 0.99658663278790272000 0.85820745070852844000 
0.22145129275778963000 0.68336088354864266000 0.80204650986453485000 
0.03127916473823622000 0.36468455791966115000 0.84346660027365816000 
0.87778841381308048000 0.40124400799858440000 0.92804457715366140000 
0.01875132520061817400 0.83221580685949559000 0.24641750790892702000 
0.18923221103066878000 0.34143831431801752000 0.27592014041887247000 
0.56061272940110496000 0.99953752097172277000 0.79522687121877689000 
0.83614860917275946000 0.97365295628746606000 0.56730579994594321000 
0.37750982012045786000 0.74437662580142794000 0.32120777381301679000 
0.59499150226813491000 0.70878193247029442000 0.92642847598662437000 
0.94580845336402852000 0.36229524891598452000 0.03467690416027258100 
0.96149330298187596000 0.71125823533694388000 0.51114432667629894000 
0.01137542703097804700 0.89037880797039870000 0.56134949906329146000 
0.14827296740320461000 0.43172478977755446000 0.46764676249650949000 
0.00788016882948316950 0.63687681364001603000 0.01119303831895068800 
