generated randoms [0,1)
0.78522220224764516239 0.51221537804588668230 0.68355349029104028880 
0.80474431522059663990 0.96924598992005206455 0.64292224271506626110 
0.44236888836802235048 0.30204241828303213246 0.57903973880459336243 
0.37940186160228139833 0.46108553164155963167 0.13127618562097143062 
0.35726425127456873376 0.94896020733528696489 0.50115218337009426186 
0.70874056336137636336 0.61609144769899981675 0.89837838585807472391 
0.60621257217882118518 0.35941656655298759304 0.22144812949215197939 
0.18381874194927716459 0.31802082272339338154 0.81773961752244028744 
0.51544811557226033472 0.52920144583523098802 0.82550105051535083156 
0.45532956067177221549 0.61522317120796521372 0.43712748869113760009 
0.62872769322105126477 0.13719874734077164291 0.74966453410448008476 
0.88870172509127476346 0.31857026467617610699 0.04891698946147426952 
0.11056160834275052807 0.88779439407716820298 0.87855122024432663608 
0.10879824386103975620 0.21627860004805166128 0.39796343600464423318 
0.71073583137364981788 0.24488101519444560594 0.18784593987260533865 
0.35841981107080522762 0.84309683980636940248 0.65911471654378894769 
0.08012618044056862843 0.08146579246546292730 0.92372969704872098795 
0.42356327669998394825 0.33028787703478701410 0.15442644240681180356 
0.78284881571350073415 0.12120091877265237734 0.49333820063113043020 
0.44532025765685867569 0.96431611157092489428 0.10402946089082498737 
0.57956292726656744030 0.28027334361484945724 0.27615475646953924205 
0.82029840303633361209 0.61465338111905087892 0.83527326869348028637 
0.20016042041610071500 0.21346309477670111221 0.59045443693187049661 
0.52256815181348836852 0.33310711180491914263 0.51926763668629405402 
0.08024823434892369711 0.59239794319999239391 0.76883146692762749375 
0.87771724115417271150 0.46150097215616803226 0.71250031411585723617 
0.57853701278418245835 0.49683397021296982210 0.97246796023862458469 
0.52850615087421171090 0.04008150084673522962 0.99192805411149964634 
0.76838762355621392786 0.50517563994120995297 0.68640229456869605862 
0.32735766188848214320 0.24493726349573674561 0.32266282390764544630 
0.52956927847241686003 0.61360335046772451761 0.59649626248749432200 
0.15889758330342185211 0.05926113399495758216 0.98216316897069555480 
0.42522161064575669798 0.71162452403232667741 0.57537751096127665029 
