generated randoms [0,1)
0.43037718917794243190 0.86626207552792200417 0.21031612179540370988 
0.49022844825609546149 0.30339220044689674260 0.00901152858029319326 
0.13284137388635608445 0.90737800776688959381 0.50768752874312905732 
0.70055282204879754104 0.86925540715911475687 0.06979036426079332500 
0.83918827387135874751 0.61169406194879827332 0.43993985200000684799 
0.34916931266421236124 0.14623594578091214657 0.70145131470532628981 
0.82413365633642188257 0.23163212074393735307 0.02259384621236804058 
0.27024232425324612450 0.32258613145946202216 0.04809796221161444230 
0.93250745119104716530 0.38129773271383293753 0.25352039070375265162 
0.38813952324880895972 0.06566173251735873961 0.12090737161507703057 
0.58457552826632275256 0.08486598603574746491 0.11800365652813504802 
0.09776701332743020778 0.71375723291489379108 0.03027124841814665679 
0.12789842490397185237 0.21450798498880740972 0.27831691946101799751 
0.25887003833385890950 0.34620672207757796635 0.10919969967563702973 
0.42014698730018373851 0.60540072906583608514 0.83585795843580035225 
0.12007478075996980138 0.71647743542105124526 0.89998394149120430896 
0.51803811041683500704 0.49741888329203587382 0.55872260274345242337 
0.81415138930673780493 0.79856735796417521733 0.50292015720755123276 
0.10387288803263761139 0.93055716717041625508 0.87501029064572621863 
0.58301257331988320942 0.59775539283920808842 0.36162547298825686859 
0.60774067425819100485 0.65861761562033449557 0.73492286500339631949 
0.15071506087796904261 0.16723669273133112689 0.71518140208595881724 
0.66829915203896761433 0.27720926475976903625 0.68699753183622491726 
0.12494575441445943120 0.13878606655411918069 0.37251433115351928471 
0.35393187678579218769 0.64497862541848860474 0.04184840127808531207 
0.30899991985816344098 0.42298738170006822124 0.30642560563245591077 
0.39452076550341796946 0.42857103408975860681 0.51272052468602136166 
0.60846387114428779341 0.24216167278106470739 0.82045614789645071596 
0.47652121162182758951 0.90592589362498365801 0.01162027937260412536 
0.91868002987575136942 0.44416106579376779528 0.61268657523143632559 
0.33313193566587062655 0.98396260109865041343 0.17582562277247926197 
0.81035800116421130568 0.34500549350660292269 0.57193136459308924202 
0.87760404289073634665 0.58834058685499757146 0.27363973342479686046 
0.27223460142301614262 0.77533508979475396217 0.59333964168106700932 
0.48389510809629499022 0.97761111999590899480 0.09547897895481916031 
0.90960707393350404004 0.68541052784634293182 0.71838244809483597919 
0.97588454634256005527 0.72393698769554881700 0.76289684839956195539 
0.41829604493970040657 0.01260705739178491491 0.88826458015686515779 
0.34231269747654313740 0.53687596570563322906 0.06786856461410151198 
0.71023386248467468285 0.44443025760274101899 0.30522986080948144583 
0.69667885461660161717 0.01020517357619876719 0.00733259121303575512 
0.99886283793905383810 0.17454270470165611506 0.09682288302923791612 
0.33058484570947688219 0.89787259822061060710 0.36618716558698682917 
0.59364419460906403536 0.61712200469475830822 0.60387763069325162135 
0.95419583692413678655 0.54295567232363395327 0.90515916163179488407 
0.14515794183846031373 0.15946959939368299253 0.30753629636561607974 
0.86477977518732540574 0.92226082638874595787 0.07454777655465827380 
0.22255697312223321482 0.92063234066145627210 0.76729732217280877116 
0.58686645963081818245 0.61226971912619010396 0.96763108103625850021 
0.97187914126908547807 0.31341319319623628381 0.03714015297246908709 
0.06043813180460033685 0.51469485071841170054 0.74248719754532488402 
0.85147391158246632514 0.63409116380760921494 0.37255266425895139371 
0.40306640777961533217 0.09820262375174793057 0.93535199987676920230 
0.18174225651510433899 0.02412529159134790824 0.49901552037846474974 
0.52551264972248712404 0.19291581150368664055 0.39794730526673260940 
0.12164289350844703641 0.52148966324059120581 0.04821438908964092995 
0.63752068572729747586 0.97820374800185994069 0.54915007916577307512 
0.95830952269982883074 0.55396301564663863459 0.22720515386891748655 
0.16182729304701237716 0.07993863577384252572 0.53492867051991499494 
0.62060718689212945876 0.52844503663595809861 0.99509973655260064440 
0.43230116155298792258 0.08480595939888901924 0.18748268178720506327 
0.39738436898897622207 0.46502823248765667863 0.25635626891600016286 
0.71347080539680707290 0.48820756027392420151 0.52444407993943209512 
0.26058897439668182727 0.13178505027812481565 0.12098229046375363893 
0.91948430201078013013 0.58541177471780359021 0.09518253996791337102 
0.88030182805049839168 0.82424126084710036544 0.55193529425090992468 
0.51149063336770694832 0.81909842067073901362 0.72895715621836054687 
0.40735328791832459139 0.21137583511535806835 0.60616295860913416149 
0.67668220976824899893 0.89369270007885304175 0.84040073497634937283 
0.13823360393693517878 0.19652107436159305109 0.38061746120068140620 
0.32301720001889488998 0.52388740620531293324 0.35302306105846747997 
0.89531961540929483334 0.30716956168598130716 0.80680977909739604037 
0.23918194459929864593 0.32698194037267924728 0.35238597906924251646 
0.43280027706486601247 0.21827637998934457109 0.61275101891229710738 
0.76894561949094453190 0.99443328216178028534 0.40199217962915723135 
0.47627032292662807578 0.95971236975379836665 0.52526875764840874616 
0.62955210048600984685 0.91653291660670221930 0.52666861811659382298 
0.10638775905520581055 0.41104674881567571099 0.05325883112070162184 
0.82993638649384005035 0.35115079586723485505 0.23418271250182098875 
0.66768915910659898394 0.17988958467439863931 0.75568812113169392397 
0.11673069209044495409 0.65926078983807134826 0.69540895632494059697 
0.55705413650243884582 0.57195196767856826270 0.39511422840021159786 
0.68449312056731481668 0.33520185596929774619 0.34763910549208754119 
0.05736909394711275922 0.92098456033439912716 0.42285419348091224379 
0.79496628119955725644 0.99267200294892909973 0.79171902228996193784 
0.02189508330677436554 0.65421026541362303774 0.13866595975047024680 
0.20445882069342546927 0.78690486493432976189 0.49317419957308183953 
0.37917393320090808650 0.30225776708845075724 0.66333178322581343167 
0.50896058700319390944 0.86243317393876628429 0.04582471117510467096 
0.29056212649434631778 0.80648217856687987037 0.18437067484219649138 
0.24995168054193572793 0.05864669622945406502 0.20266570538385519917 
0.29696753601989511751 0.67516858753189845643 0.95552239442037811834 
0.90678496502767980125 0.50240963266258331643 0.29142482391600355029 
0.40527382858080307493 0.80177597227230257282 0.29458825510676089898 
0.15858418026161880121 0.17535321511380308479 0.81772476826713957898 
0.16841555977273392486 0.19709860694016279048 0.26192161593174545509 
0.78615846976408443325 0.30319335710048878063 0.84921098391097693536 
0.46409482927633871618 0.44157114178552192563 0.59232900971634028231 
0.63740123835831985488 0.22836144448031037157 0.74031887691041742272 
0.52473146644571722064 0.83213198467737981012 0.46443855087571472851 
0.57280663097159778552 0.78535841631624148107 0.65713351421436860811 
0.80716473983231784572 0.04072144245345787894 0.97956771626763461391 
0.86816994257777757582 0.14008474444433471895 0.40403174419790155447 
0.19245376013928394698 0.97392150307966596223 0.16534535971095309925 
0.72114569730394006974 0.26544490587528501990 0.67862716823388757881 
0.83996704448421688483 0.56683686895945517570 0.82812859844084996119 
0.12619579347952059045 0.31829990138191943672 0.87397275219176973060 
0.11281451983964085883 0.83129472145716065690 0.35796121328036467624 
0.37786950037964195381 0.83503823496477291854 0.25395754164094763716 
0.78257002370192840779 0.94844919080584078053 0.21794896983583611494 
0.85668282696841124846 0.08958865736588306206 0.26168480395909998748 
0.94145774807891080549 0.19771872384072564088 0.17361099947386082754 
0.40985774786942474890 0.14144172774733698716 0.81372822125984600738 
0.92045552171571842770 0.78747554134453867647 0.61549557245945774042 
0.32361581734237110375 0.65179446392828110923 0.78502365362026771400 
0.48717357600731481249 0.50151177195645724183 0.21067225942402845185 
0.27102205672405599302 0.46072210184032535984 0.52533123516014756937 
0.40214631441965864589 0.94894555614650322184 0.51269859771537418247 
0.58844663821333265119 0.78305874441942480146 0.11804005126621652799 
0.07269665488384524643 0.31565564158325942756 0.67790525882704999461 
0.41911470695701513733 0.99210873886362938023 0.63153396898384062119 
0.72813323650640771056 0.50464426817770879907 0.19653193743535868343 
0.59992607829247690532 0.83845795342058426769 0.53898981329398076845 
0.12140590410653673281 0.71578199225787231263 0.55151892428881810204 
0.47828390235262019381 0.22065585472274906742 0.71859688407236044227 
0.29520439035414836049 0.32862933182308862179 0.53529428936402911887 
0.07696875236416489408 0.36740063940796852116 0.19740341888034507178 
0.15666033433981052525 0.26691971303091355239 0.20723319391605432571 
